,DAY,base,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,GBP,HKD,HRK,HUF,IDR,ILS,INR,ISK,JPY,KRW,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,USD,ZAR
234,2020-11-30,USD,1.3560934891,1.6325542571,5.3020868114,1.2951585977,0.9047579299,6.5774624374,21.8631051753,6.2113522538,0.7499582638,7.7514190317,6.3053422371,300.1585976628,14162.3038397329,3.3091819699,74.0669449082,132.7712854758,104.1652754591,1106.9115191987,20.0750417362,4.0740400668,8.8155258765,1.4212854758,48.1552587646,3.7320534224,4.0677796327,76.0800500835,8.4956594324,1.3379799666,30.2646076795,7.7758764608,1.0,15.3798831386
235,2020-12-01,USD,1.3597927807,1.6341911765,5.311915107,1.2969585561,0.9054144385,6.5707720588,21.9209558824,6.2200033422,0.7503175134,7.7518382353,6.3097426471,298.4625668449,14189.4969919786,3.3038937166,73.6576704545,132.185828877,104.378342246,1108.5561497326,20.0923295455,4.0804645722,8.8592914439,1.421290107,48.126671123,3.7423128342,4.0700200535,75.8553643048,8.5340073529,1.3409090909,30.2598596257,7.8644719251,1.0,15.3167613636
236,2020-12-02,USD,1.3578650754,1.6209182828,5.2181335985,1.2944637825,0.8966517487,6.5641471905,21.8887783855,6.1692358694,0.7499585612,7.7519476214,6.258909332,296.2042101774,14209.4977623073,3.2906514172,73.73570363,128.7916459473,104.5333996353,1102.4365987071,20.0977125808,4.0774904691,8.8681418863,1.4202718382,48.0556936847,3.711503398,4.0372948782,75.6832421681,8.5208851318,1.340626554,30.2502900713,7.8377258412,1.0,15.3803248798
237,2020-12-03,USD,1.3464735413,1.6095794585,5.187803473,1.2914163443,0.8913669657,6.5481853345,21.7430664143,6.1261624558,0.743626039,7.7514607851,6.2110114394,294.3214550243,14139.9967080899,3.270512715,73.8284914822,125.9155625051,104.0984281129,1091.1941404,19.8653608756,4.0698707925,8.8116204428,1.4134639124,47.9787671797,3.6814253971,4.0103695169,74.7626532796,8.4787260308,1.3355279401,30.1703563493,7.8200148136,1.0,15.264175788
238,2020-12-04,USD,1.3477259643,1.6085204375,5.1615264413,1.2857142857,0.8900402994,6.5318693972,21.8093593223,6.1213093182,0.7425117197,7.7506373879,6.2024015133,294.9008964553,14164.2980508265,3.2667160128,73.7523645037,125.0925240563,103.9888148696,1086.109055021,19.828193108,4.0600378321,8.7670038654,1.4190311703,48.0549387285,3.6819639773,4.0073196809,74.0750884119,8.4363845711,1.3328398717,30.1603750308,7.7832058557,1.0,15.1882556131
239,2020-12-07,USD,1.3500989446,1.6126319261,5.1223614776,1.2810850923,0.8906662269,6.5394129288,21.8354221636,6.1372856201,0.7521025726,7.7505771768,6.2170184697,296.4132585752,14194.3024406332,3.2620382586,73.9021273087,125.9069920844,104.139182058,1085.8179419525,19.8632091029,4.07198219,8.7671503958,1.4224934037,48.1703496042,3.6832124011,4.0183872032,74.0352902375,8.4117744063,1.3367414248,30.2349934037,7.8374835092,1.0,15.1916226913
240,2020-12-08,USD,1.3483572726,1.6144956249,5.1102856199,1.2801717022,0.8899620274,6.5308733697,21.7913158329,6.1446260525,0.7523774146,7.7509493148,6.2244510484,297.2593693247,14144.0977381542,3.2535908866,73.6362885917,126.2175994717,104.1604754829,1085.1329040779,19.8681690606,4.0719828298,8.7735677728,1.42149579,48.1748390292,3.6868912003,4.0224533597,73.2738979693,8.4495624897,1.338038633,30.0602608552,7.8314347036,1.0,15.0370645534
241,2020-12-09,USD,1.3366091337,1.615162276,5.1195804773,1.2777273103,0.8889255925,6.5378643984,21.6690065241,6.1465851846,0.7432488232,7.7517548931,6.2342059625,294.5247336692,14103.5593360311,3.2542736807,73.6741266826,126.7652159551,104.0961268478,1085.3662565034,19.7528284747,4.062763234,8.7342472541,1.4124205137,48.1443554381,3.6539763812,4.0205632174,73.6369642415,8.4850111487,1.3357007185,30.0503757536,7.8257494426,1.0,14.9274093649
242,2020-12-10,USD,1.3339661577,1.6143623607,5.0851011143,1.2757738341,0.8879075526,6.5418076764,21.7144036319,6.143045811,0.7519603797,7.7513825836,6.2282294676,293.2232769294,14105.0020635576,3.2494428395,73.6702434998,127.3627734214,104.4407758976,1088.336772596,19.8813867107,4.0609987619,8.8320264135,1.4184069336,48.1238134544,3.6539826661,4.0193974412,73.3521254643,8.4519191085,1.3373503921,30.0602558811,7.8629797771,1.0,15.0024762691
243,2020-12-11,USD,1.3267914571,1.6127649048,5.0670404882,1.2770677002,0.8894203018,6.5462191803,21.7102333636,6.137461862,0.7610620929,7.7512162942,6.2154696133,292.5785437454,14080.003298425,3.2546384102,73.7779335367,127.6490475798,104.1312773151,1092.867155933,20.1333388307,4.0515378907,8.8206481405,1.4100766884,48.1067040488,3.657788406,4.0156675188,73.1733322339,8.4571617053,1.336934114,30.0948297188,7.8896676837,1.0,15.1261647563
244,2020-12-14,USD,1.3208353889,1.6081236639,5.035109357,1.2724880776,0.8860384805,6.5439894754,21.6387107384,6.1191415886,0.7457654991,7.7515211314,6.1905936524,290.7663213287,14155.9036342707,3.2571945404,73.5491695445,127.4461437264,103.6918270021,1091.5145535274,20.0421805624,4.0535273804,8.7019404703,1.4061009702,48.0323959875,3.6484953133,4.0048511758,73.0050978457,8.3810228581,1.3321822069,30.079756619,7.8710738365,1.0,14.992517678
245,2020-12-15,USD,1.3272652389,1.6110378913,5.0892092257,1.2745469522,0.8871499176,6.5454695222,21.7141680395,6.1307248764,0.7478995058,7.7520593081,6.1995057661,292.6853377265,14164.7528830313,3.2549423394,73.5914332784,127.5123558484,103.8550247117,1093.6490939044,20.1733937397,4.0545304778,8.7429983526,1.4146622735,48.0510708402,3.6594728171,4.0105436573,73.6559308072,8.3960461285,1.3340197694,30.0387149918,7.8496705107,1.0,14.9430807249
246,2020-12-16,USD,1.3211091968,1.6045614899,5.1116580523,1.2758224629,0.8848962179,6.5331856592,21.4947903848,6.1050947576,0.7379604561,7.7519894987,6.1836902125,291.6728197555,14160.2018213143,3.2539995078,73.650832718,127.3279186151,103.3472803347,1093.5269505292,19.864057757,4.051521864,8.6789728444,1.4084830585,48.0802362786,3.6388547051,3.9944211994,73.388711133,8.3505619821,1.3293133153,30.0402001805,7.8118795635,1.0,14.8638116334
247,2020-12-17,USD,1.3107953618,1.5970929283,5.0739833415,1.2694757472,0.8836354728,6.5332353422,21.3980075127,6.0752898906,0.7353421525,7.7526539278,6.1501714846,290.1110566716,14121.9990200882,3.2488159399,73.5881104034,126.8985791279,103.0458925363,1092.9936305732,19.7947901356,4.035521803,8.5754532092,1.3958027111,48.0148619958,3.6275518537,3.9764004573,72.9257716805,8.2749469214,1.3250857423,29.8497468561,7.7435897436,1.0,14.6839784419
248,2020-12-18,USD,1.3138918346,1.5953992985,5.1119993474,1.2756342279,0.884656171,6.537727384,21.3222938249,6.0684395138,0.7409087201,7.7525899339,6.144710009,291.4103923648,14142.752263643,3.2364793213,73.5108899584,127.5797373358,103.3444816054,1098.7437800799,19.845011828,4.0404600702,8.5784321723,1.4031323925,48.0708051228,3.6527449221,3.9716126927,73.5806346358,8.2660086467,1.3281670609,29.8197242842,7.666857003,1.0,14.5769638633
249,2020-12-21,USD,1.3308140968,1.6066705003,5.1872176127,1.2885895014,0.888030888,6.5541772776,21.5846545634,6.111969112,0.7525671568,7.7530600509,6.1919822558,296.5004518196,14254.103343465,3.2501437608,74.0440318738,128.6453626879,103.5406226896,1109.4389222049,20.4151811386,4.0510145404,8.7503491333,1.421670911,48.3307319478,3.7058243654,3.9926887374,75.354062269,8.322763493,1.3378789123,30.1100796845,7.6824940442,1.0,14.856567814
250,2020-12-22,USD,1.3229021979,1.5980063731,5.1345698178,1.2871149604,0.8854481575,6.5410572759,21.4911348966,6.079009723,0.7447340469,7.7526758722,6.1622681592,296.0454285481,14225.1000898766,3.2372742871,73.8602009968,127.5430999265,103.3744586976,1105.841980554,20.0137266117,4.0610343982,8.6557725304,1.41343247,48.1003349947,3.6862488765,3.9762235477,75.3349946891,8.2639921562,1.3340142168,30.15033908,7.6252144783,1.0,14.5881199444
251,2020-12-23,USD,1.3248397172,1.6075949367,5.167433832,1.288097978,0.8907611376,6.5386322538,21.6768042084,6.1137596581,0.7455203025,7.7528357718,6.2008877199,298.0848265658,14261.9020220286,3.2215189873,73.80774289,128.1440078908,103.5590991287,1107.5538385665,20.0927996055,4.0635377281,8.7323688969,1.4144336676,48.046194312,3.7008877199,4.0037810291,75.3213874733,8.3193325662,1.3344566826,30.2252178202,7.6398158803,1.0,14.6223080717
252,2020-12-24,USD,1.3154268843,1.6040351021,5.2167637169,1.2840154187,0.889936849,6.5303042729,21.5689329943,6.100959567,0.7364471418,7.7529730173,6.1888788649,296.5800049209,14200.0,3.2166817026,73.5540884114,127.8602476831,103.6496350365,1103.0673337161,19.9684245059,4.0605265316,8.6203559419,1.4080209957,48.0267366522,3.6924464857,3.9961453293,74.2978758304,8.2640039367,1.3282211105,30.0902156975,7.5678668088,1.0,14.6192077421
253,2020-12-28,USD,1.316228824,1.6006219822,5.1921597512,1.2830018823,0.8882887307,6.5394876831,21.4804812178,6.0856862264,0.7398968819,7.7527620918,6.1735821262,297.4547835338,14189.0989442671,3.2142564858,73.5039692283,127.7518618545,103.5600294623,1097.3647598003,19.8981913414,4.0502496113,8.6515263115,1.4043702431,48.0399378018,3.6751780015,3.9892789917,73.7115148539,8.2715443162,1.3288321467,30.1702266961,7.4682052541,1.0,14.5681315983
254,2020-12-29,USD,1.3150338527,1.5953992985,5.1975691329,1.2817521821,0.8860429073,6.5315278571,21.4552573619,6.0675422139,0.7411942247,7.7529162248,6.1544171629,297.3570438046,14116.6489925769,3.2109470593,73.3681376948,127.4981646138,103.7849743046,1093.3436658781,19.9038257607,4.050493515,8.6059221796,1.4006852109,48.0487804878,3.6958968921,3.9772412105,73.5690513092,8.2257932947,1.3275144792,30.0399706338,7.3559833592,1.0,14.6546210947
255,2020-12-30,USD,1.3048611677,1.592541324,5.1766142822,1.2784789512,0.8840485302,6.5250386776,21.3761094373,6.0575686019,0.7353391418,7.7526260077,6.1444507776,297.1093559156,14050.0040713297,3.2105691719,73.1881768586,127.1069131178,103.0616399316,1087.720869636,19.8463480173,4.0369676736,8.5880628613,1.3900333849,48.0628613305,3.7102027522,3.9639280189,74.8189072551,8.1889096979,1.3237521374,29.9397443205,7.35453139,1.0,14.6611025161
256,2020-12-31,USD,1.2954119469,1.5938391329,5.193953223,1.2739793008,0.8802868552,6.5377719827,21.3853801646,6.0638089805,0.7326460761,7.7534023307,6.154266156,296.5446988835,14050.0040746475,3.2146524326,73.0669872056,127.2104962921,103.0804335425,1088.7458234863,19.8973188819,4.0208621954,8.5325564339,1.3840762774,48.1827071958,3.7158340804,3.9673213267,74.5392388558,8.1772471681,1.321652677,29.9299160623,7.4265341048,1.0,14.686578111
