,DAY,base,EUR,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,GBP,HKD,HRK,HUF,IDR,ILS,INR,ISK,JPY,KRW,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,USD,ZAR
230,2020-11-24,RUB,0.0110973135,0.0179499045,0.0217041256,0.0709595514,0.0172052748,0.0120217197,0.0867277241,0.2913932566,0.0825906456,0.0098779406,0.1020619918,0.083906787,4.0100142157,187.4935496866,0.0439564586,0.9755037903,1.7855577343,1.3767327068,14.6348040603,0.2642592155,0.0538197508,0.1184837963,0.0188776399,0.6351325408,0.0495672603,0.054074989,1.0,0.1132369865,0.0176902274,0.4002800962,0.104816345,0.0131669624,0.2021997095
231,2020-11-25,RUB,0.0111095928,0.0179864307,0.0217281416,0.0707125582,0.0171954277,0.0120372438,0.0868647951,0.2907935915,0.0826764787,0.009901869,0.1023871182,0.0839829668,4.0120072479,186.7795845679,0.0439139984,0.9760221659,1.7875334815,1.3797003298,14.6160024797,0.2650904376,0.053992621,0.1171928725,0.0189263023,0.6357686672,0.0496365497,0.0541426005,1.0,0.1126046107,0.0177364649,0.4008341082,0.1053744877,0.0132093058,0.2016168901
232,2020-11-26,RUB,0.0110968948,0.017935911,0.0217033068,0.0704586236,0.0171691156,0.0119990723,0.0868376402,0.2900506351,0.0825830908,0.0098905513,0.1023522088,0.0838392593,4.007976448,186.9058861259,0.0438749025,0.9750342062,1.7899291241,1.3764588255,14.6283705431,0.2646376365,0.0537122997,0.117299726,0.0188647211,0.635374903,0.0496574943,0.0540895941,1.0,0.1127089407,0.0176773533,0.4001207342,0.1041754286,0.0132053048,0.2009625447
233,2020-11-27,RUB,0.0109902912,0.0177844892,0.0214948115,0.0703609431,0.0170316542,0.0118980892,0.0861880615,0.2880885026,0.0817842518,0.0098299362,0.1015546866,0.0830613236,3.9820022992,185.3923643853,0.0434742948,0.9704591963,1.7474562971,1.3653238729,14.4856433826,0.2631097688,0.0533215957,0.1160904457,0.018683495,0.6305679563,0.0493541006,0.0535622831,1.0,0.1117965389,0.0175350096,0.3972770455,0.1025240303,0.0131026251,0.2007453615
234,2020-11-30,RUB,0.0109716613,0.0178245609,0.0214583752,0.0696908954,0.0170236297,0.0118921837,0.0864544967,0.2873697527,0.081642326,0.0098574891,0.1018850411,0.0828777351,3.9452996854,186.1500330796,0.043496054,0.9735396445,1.7451524457,1.3691536131,14.5493006115,0.263867357,0.0535493873,0.1158717149,0.0186814477,0.6329551402,0.0490542977,0.0534670998,1.0,0.1116673743,0.0175864759,0.3977995236,0.1022065108,0.0131440502,0.2021539565
235,2020-12-01,RUB,0.0110151933,0.0179261255,0.021543515,0.0700268881,0.017097783,0.0119360634,0.0866223782,0.2889835951,0.0819982001,0.0098914232,0.1021923539,0.0831812319,3.9346270311,187.0599017224,0.0435551757,0.9710278387,1.7426035731,1.3760179415,14.6140771967,0.2648768446,0.0537926963,0.1167918911,0.0187368437,0.6344531012,0.0493348476,0.0536550064,1.0,0.1125036763,0.0176771821,0.3989152238,0.103677202,0.0131829833,0.2019206091
236,2020-12-02,RUB,0.0109505757,0.0179414232,0.0214171359,0.0689470145,0.0171037041,0.0118474278,0.0867318445,0.2892156541,0.0815138952,0.0099091759,0.1024262095,0.0826987475,3.9137357451,187.749590996,0.0434792607,0.9742672422,1.7017194594,1.3811961095,14.5664557586,0.265550365,0.0538757372,0.1171744449,0.0187660015,0.6349581798,0.049039963,0.0533446343,1.0,0.1125861537,0.0177136512,0.399696012,0.1035595941,0.0132129646,0.2032196883
237,2020-12-03,RUB,0.0110078695,0.0180099753,0.0215291912,0.0693903071,0.0172735489,0.0119226235,0.0875863155,0.2908279129,0.08194148,0.0099464907,0.1036809215,0.0830763913,3.9367443786,189.1318203384,0.0437452735,0.9875049673,1.6842040375,1.3923854163,14.5954442831,0.2657123578,0.0544372172,0.117861259,0.0189060159,0.6417477855,0.0492415028,0.0536413482,1.0,0.1134085758,0.0178635707,0.4035484968,0.104597877,0.0133756623,0.20416846
238,2020-12-04,RUB,0.0111027347,0.0181940514,0.0217147286,0.0696796528,0.0173569052,0.0120153795,0.0881790294,0.2944223192,0.0826365442,0.010023771,0.104632172,0.0837312739,3.9811075866,191.2154052665,0.0441000623,0.9956432869,1.6887259501,1.4038297773,14.6622714641,0.2676769415,0.0548097602,0.1183529315,0.0191566585,0.6487327894,0.049705833,0.0540980749,1.0,0.1138896322,0.0179930919,0.4071594875,0.1050718402,0.0134998151,0.2050386431
239,2020-12-07,RUB,0.0111370977,0.0182358837,0.0217819356,0.0691881056,0.0173037087,0.0120302929,0.0883283216,0.2949326206,0.0828967591,0.0101587036,0.1046876044,0.0839737164,4.0036752422,191.7234658648,0.0440605858,0.9982013587,1.7006348146,1.406615436,14.6662211828,0.2682937966,0.0550005569,0.1184185321,0.0192137209,0.6506403831,0.0497494153,0.0542766455,1.0,0.113618443,0.0180554627,0.4083862345,0.1058614545,0.0135070721,0.2051943424
240,2020-12-08,RUB,0.0112658285,0.0184016043,0.0220337074,0.0697422378,0.0174710468,0.0121456897,0.0891296021,0.2973953405,0.0838583209,0.0102680141,0.1057804966,0.0849477266,4.0568248389,193.0305078635,0.0444031364,1.0049456987,1.722545176,1.4215222387,14.8092695237,0.2711493398,0.0555720788,0.1197366049,0.0193997567,0.6574624848,0.0503165698,0.0548961291,1.0,0.1153147672,0.0182607814,0.4102451444,0.1068789149,0.0136474246,0.2052172052
241,2020-12-09,RUB,0.0112149113,0.018151334,0.0219341236,0.0695245999,0.0173517108,0.0120717306,0.0887850887,0.2942680588,0.0834714637,0.0100934202,0.1052698868,0.0846613658,3.9996859825,191.5282559691,0.0441934797,1.000504671,1.7214888916,1.4136395752,14.7394215349,0.2682461,0.0551728779,0.1186122669,0.0191808629,0.6538069017,0.0496214967,0.0545997959,1.0,0.1152276066,0.0181389976,0.4080881941,0.1062747429,0.0135801361,0.2027162515
242,2020-12-10,RUB,0.011252885,0.0181857874,0.0220083924,0.0693245231,0.017392459,0.0121047283,0.0891836144,0.2960296446,0.0837473457,0.0102513782,0.1056735921,0.0849086435,3.9974748526,192.2916612747,0.0442992322,1.0043368619,1.7363201491,1.4238275338,14.8371538753,0.271040363,0.0553630687,0.1204058691,0.0193369575,0.6560656988,0.0498142711,0.0547959233,1.0,0.1152239155,0.0182319242,0.4098075644,0.1071949821,0.0136328701,0.2045268106
243,2020-12-11,RUB,0.0112692182,0.0181321722,0.022040337,0.0692470923,0.0174526383,0.0121549788,0.0894618159,0.2966959779,0.0838756645,0.0104008123,0.1059295246,0.0849417325,3.9984313248,192.419873041,0.0444784775,1.0082625908,1.744474984,1.4230768797,14.9353203219,0.2751458519,0.05536905,0.1205445737,0.0192703632,0.6574349231,0.0499879983,0.054878839,1.0,0.1155771023,0.0182707835,0.411281389,0.1078216263,0.013666181,0.2067169048
244,2020-12-14,RUB,0.0112626818,0.018092372,0.022027553,0.0689692844,0.0174301263,0.0121366659,0.0896374317,0.2963999964,0.0838180041,0.0102152524,0.1061778062,0.0847967311,3.9828221577,193.9029472186,0.0446159876,1.0074525165,1.7457156759,1.4203367992,14.9512100625,0.2745312472,0.0555238949,0.1191963401,0.0192603121,0.6579320815,0.0499758979,0.0548571441,1.0,0.1148005154,0.018247797,0.4120226875,0.1078154001,0.0136976736,0.2053626133
245,2020-12-15,RUB,0.0111833931,0.0180198013,0.0218724802,0.0690943576,0.0173040642,0.0120445144,0.0888654783,0.2948054257,0.0832346399,0.0101539618,0.1052469125,0.0841684532,3.9736832393,192.3097397289,0.0441911779,0.9991243403,1.7311892532,1.4100022031,14.8480791963,0.2738868889,0.0550468976,0.1187005345,0.0192063593,0.6523720536,0.0496833422,0.0544497044,1.0,0.1139900893,0.0181115051,0.4078247965,0.1065721446,0.0135766392,0.202876816
246,2020-12-16,RUB,0.0111789924,0.0180015315,0.0218638734,0.0696518303,0.0173844511,0.0120576612,0.0890216705,0.2928896019,0.0831884722,0.0100555037,0.1056291816,0.0842594197,3.9743553913,192.9479562007,0.0443392377,1.0035716881,1.7349796263,1.4082176773,14.9004790198,0.2706691186,0.0552063363,0.1182603252,0.0191920942,0.6551448518,0.0495833031,0.0544282784,1.0,0.1137853745,0.0181133214,0.4093299871,0.1064452481,0.0136260739,0.2025353955
247,2020-12-17,RUB,0.0111975939,0.0179743777,0.0219002541,0.0695773692,0.0174077794,0.0121169163,0.0895874694,0.2934217495,0.0833078588,0.0100834333,0.1063088364,0.0843346782,3.978169171,193.6489487139,0.0445496272,1.0090823684,1.740106086,1.4130243693,14.9877554311,0.2714375135,0.0553373891,0.1175915319,0.0191400472,0.6584073214,0.0497430712,0.0545266833,1.0,0.1134708174,0.0181703356,0.409316846,0.1061845431,0.0137125734,0.2013551328
248,2020-12-18,RUB,0.0110861672,0.0178564896,0.0216823259,0.0694747928,0.0173365483,0.0120229484,0.0888511959,0.2897813254,0.0824733239,0.010069344,0.1053618248,0.0835098805,3.960422383,192.2075330506,0.0439854771,0.9990521327,1.7338765555,1.404506527,14.932512957,0.2697042765,0.0549120035,0.1165854605,0.0190693163,0.6533078351,0.0496427483,0.053976331,1.0,0.1123394584,0.0180504975,0.4052659294,0.1041966686,0.0135905324,0.1981086999
249,2020-12-21,RUB,0.0109017372,0.0176608143,0.0213216176,0.0688379293,0.017100465,0.0117847779,0.08697842,0.2864431447,0.0811100149,0.0099870814,0.1028884153,0.0821718441,3.9347640046,189.1617109186,0.043131633,0.9826149997,1.7072120442,1.3740549557,14.7230141123,0.2709234316,0.0537597366,0.1161231242,0.0188665464,0.6413819042,0.0491788266,0.0529857133,1.0,0.11044877,0.0177545692,0.3995813733,0.101951956,0.0132706847,0.1971568269
250,2020-12-22,RUB,0.0108456929,0.0175602614,0.0212120062,0.0681565033,0.01708522,0.0117534774,0.0868262791,0.2852742605,0.0806930398,0.0098856322,0.1029093571,0.0817982159,3.92971991,188.8245980315,0.0429717199,0.9804235243,1.6930126623,1.3721970662,14.6789946043,0.2656630785,0.0539063474,0.1148971015,0.0187619642,0.6384859413,0.0489314281,0.0527805645,1.0,0.1096965917,0.0177077628,0.4002169139,0.101217429,0.0132740435,0.1936433394
251,2020-12-23,RUB,0.0109127417,0.0175891571,0.0213431403,0.0686051334,0.0171013575,0.0118261382,0.0868097691,0.2877908246,0.0811689729,0.0098978567,0.1029300712,0.0823257235,3.9575057838,189.3473089179,0.0427703086,0.9799041861,1.7012964337,1.374896329,14.7043738269,0.26676088,0.0539493212,0.1159347855,0.0187786459,0.6378824916,0.0491346196,0.0531559649,1.0,0.1104511327,0.0177168362,0.4012833384,0.1014295692,0.0132764416,0.1941322188
252,2020-12-24,RUB,0.0110385754,0.0177047711,0.0215892458,0.0702141704,0.0172819937,0.0119779582,0.0878935528,0.2903034946,0.0821148586,0.0099120888,0.104349861,0.0832981939,3.9917696382,191.1225568873,0.0432943966,0.989989116,1.7209139057,1.3950551598,14.8465527633,0.2687617147,0.0546519868,0.1160242584,0.0189510263,0.6464079372,0.0496978742,0.0537854587,1.0,0.1112279974,0.0178769729,0.4049942931,0.1018584546,0.013459335,0.1967648143
253,2020-12-28,RUB,0.0111027101,0.0178564886,0.0217146803,0.0704389234,0.0174057186,0.0120508815,0.088717315,0.291412831,0.0825608623,0.0100377381,0.1051770827,0.0837532933,4.0353909986,192.4950121075,0.0436058938,0.9971843527,1.7331330404,1.4049369311,14.8872908388,0.2699468513,0.0549473121,0.1173700789,0.0190522505,0.6517290806,0.0498589401,0.0541201602,1.0,0.1122150906,0.0180274703,0.4093014064,0.1013166704,0.0135664014,0.1976371212
254,2020-12-29,RUB,0.0110879127,0.0178748241,0.0216857397,0.0706488536,0.0174224373,0.0120436908,0.0887809173,0.2916342807,0.0824741125,0.0100748101,0.105382849,0.0836549752,4.0418768288,191.8829826042,0.0436453509,0.9972690471,1.7330407603,1.4107151371,14.8614620743,0.2705461795,0.0550570307,0.1169774793,0.019039055,0.6531113238,0.050237115,0.0540613361,1.0,0.111810512,0.0180444692,0.4083234743,0.0999874707,0.0135926722,0.1991954611
255,2020-12-30,RUB,0.0108831573,0.0174402596,0.0212852791,0.0691885844,0.0170876453,0.0118158439,0.087211093,0.2857046463,0.0809630724,0.0098282529,0.103618541,0.0821243052,3.9710464482,187.7868120076,0.0429112011,0.9782043008,1.6988608599,1.3774812238,14.5380480622,0.2652584587,0.0539565174,0.1147846604,0.0185786379,0.6423892448,0.0495891064,0.0529802982,1.0,0.1094497367,0.0176927489,0.400162812,0.0982977654,0.0133656055,0.1959545128
256,2020-12-31,RUB,0.0109328928,0.0173789264,0.0213825518,0.0696807923,0.0170913913,0.0118097108,0.0877091326,0.2869009731,0.0813505621,0.0098289986,0.1040177288,0.0825641132,3.9783703649,188.491381054,0.0431269823,0.9802486358,1.7066245677,1.3829016116,14.606344795,0.2669375109,0.0539428931,0.1144706676,0.0185684251,0.6464072874,0.0498507113,0.0532246021,1.0,0.1097039263,0.0177309656,0.4015323543,0.0996325455,0.0134157528,0.1970315009
